Start time:, 1647328255902809191
End time:, 1647328255928152559
Total time:, 25343368

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 1, 15, 14553, 0.057423, 970, 1827, 536
worker, 2, 15, 3207221, 12.655070, 213814, 609953, 805
worker, 3, 12, 1245509, 4.914536, 103792, 438940, 593
worker, 0, 15, 5410, 0.021347, 360, 1040, 80
worker, 1, 15, 30378, 0.119866, 2025, 17528, 490
worker, 2, 15, 3552577, 14.017778, 236838, 601279, 2498
worker, 3, 12, 1026371, 4.049860, 85530, 324835, 5695
worker, 0, 15, 6181, 0.024389, 412, 633, 320
worker, 1, 15, 14574, 0.057506, 971, 1385, 570
worker, 2, 15, 1791931, 7.070611, 119462, 524378, 4789
worker, 3, 12, 1247267, 4.921473, 103938, 382759, 2187
worker, 0, 15, 5680, 0.022412, 378, 755, 235
worker, 1, 15, 16085, 0.063468, 1072, 1680, 653
worker, 2, 15, 1634807, 6.450630, 108987, 473990, 1210
worker, 3, 12, 1167898, 4.608298, 97324, 319485, 2023
worker, 0, 15, 6645, 0.026220, 443, 753, 263
worker, 1, 2, 2068, 0.008160, 1034, 1263, 805
worker, 2, 15, 1690895, 6.671943, 112726, 418280, 1117
worker, 3, 12, 724644, 2.859304, 60387, 377219, 4887
worker, 0, 15, 6836, 0.026974, 455, 880, 206
worker, 1, 2, 1719, 0.006783, 859, 894, 825
worker, 2, 15, 1028935, 4.059977, 68595, 398105, 4828
worker, 3, 12, 562180, 2.218253, 46848, 377760, 4795
worker, 0, 15, 6748, 0.026626, 449, 1217, 229
worker, 1, 2, 2337, 0.009221, 1168, 1446, 891
worker, 2, 15, 690966, 2.726417, 46064, 263158, 1130
worker, 3, 12, 183019, 0.722157, 15251, 118704, 4472
worker, 0, 15, 5804, 0.022901, 386, 808, 143
worker, 1, 2, 1745, 0.006885, 872, 1143, 602
worker, 2, 15, 1294339, 5.107210, 86289, 380886, 4320
worker, 3, 12, 680906, 2.686723, 56742, 310753, 2080
worker, 0, 15, 7922, 0.031259, 528, 1065, 272
worker, 1, 14, 11890, 0.046916, 849, 1486, 338
worker, 2, 15, 1509939, 5.957926, 100662, 287713, 3207
worker, 3, 12, 287669, 1.135086, 23972, 120141, 2307
worker, 0, 15, 6221, 0.024547, 414, 873, 278
worker, 1, 14, 18143, 0.071589, 1295, 4730, 718
worker, 2, 15, 2508231, 9.896992, 167215, 494604, 7238
worker, 3, 12, 679293, 2.680358, 56607, 331811, 5611
worker, 0, 15, 7182, 0.028339, 478, 943, 240
worker, 1, 14, 13270, 0.052361, 947, 1730, 556
worker, 2, 15, 1668467, 6.583446, 111231, 353229, 4936
worker, 3, 12, 982217, 3.875637, 81851, 335095, 5480
worker, 0, 15, 8197, 0.032344, 546, 995, 191
worker, 1, 14, 13773, 0.054346, 983, 1486, 384
worker, 2, 15, 1312503, 5.178882, 87500, 343545, 4434
worker, 3, 12, 1075753, 4.244712, 89646, 360139, 2483
worker, 0, 15, 6123, 0.024160, 408, 760, 255
worker, 1, 14, 13745, 0.054235, 981, 1593, 467
worker, 2, 15, 2557316, 10.090671, 170487, 490125, 852
worker, 3, 12, 386232, 1.523996, 32186, 346756, 530
worker, 0, 15, 6526, 0.025750, 435, 748, 249
worker, 1, 14, 13732, 0.054184, 980, 1800, 519
worker, 2, 15, 1191145, 4.700026, 79409, 461106, 1658
worker, 3, 12, 425891, 1.680483, 35490, 363489, 788
worker, 0, 15, 6437, 0.025399, 429, 954, 296
worker, 1, 14, 13488, 0.053221, 963, 1604, 462
worker, 2, 15, 1636326, 6.456624, 109088, 426373, 1746
worker, 3, 12, 1441302, 5.687097, 120108, 369306, 2612
worker, 0, 15, 33994, 0.134134, 2266, 28208, 234
worker, 2, 15, 2990734, 11.800855, 199382, 432272, 3183
worker, 3, 12, 1200003, 4.734978, 100000, 468875, 1918
worker, 0, 15, 5750, 0.022688, 383, 539, 269
worker, 1, 3, 2542, 0.010030, 847, 998, 704
worker, 2, 15, 1457405, 5.750637, 97160, 312789, 1400
worker, 3, 12, 1284941, 5.070127, 107078, 344657, 1375
worker, 0, 15, 5424, 0.021402, 361, 723, 139
worker, 1, 3, 3299, 0.013017, 1099, 1655, 807
worker, 2, 15, 1203611, 4.749215, 80240, 393004, 4660
worker, 3, 12, 1046440, 4.129049, 87203, 380578, 1202
worker, 0, 15, 6514, 0.025703, 434, 940, 203
worker, 1, 3, 2615, 0.010318, 871, 1374, 458
worker, 2, 15, 1053734, 4.157829, 70248, 498451, 1188
worker, 3, 12, 58038, 0.229007, 4836, 8214, 828
worker, 0, 15, 6317, 0.024926, 421, 960, 190
worker, 1, 15, 15022, 0.059274, 1001, 1617, 518
worker, 2, 15, 1176521, 4.642323, 78434, 343052, 5021
worker, 3, 12, 837719, 3.305476, 69809, 297047, 3119
worker, 0, 15, 5961, 0.023521, 397, 690, 290
worker, 1, 15, 13519, 0.053343, 901, 1390, 600
worker, 2, 15, 1863536, 7.353151, 124235, 320567, 5400
worker, 3, 12, 1154653, 4.556036, 96221, 341800, 1378
worker, 0, 15, 6307, 0.024886, 420, 677, 254
worker, 1, 14, 12767, 0.050376, 911, 1468, 603
worker, 2, 15, 2017713, 7.961503, 134514, 337127, 1409
worker, 3, 12, 190380, 0.751202, 15865, 150750, 454
worker, 0, 15, 7033, 0.027751, 468, 1117, 219
worker, 1, 14, 15690, 0.061910, 1120, 1863, 522
worker, 2, 15, 590472, 2.329888, 39364, 252322, 1295
worker, 3, 12, 503468, 1.986587, 41955, 239498, 3169
worker, 0, 15, 6215, 0.024523, 414, 1007, 198
worker, 1, 14, 12278, 0.048447, 877, 1717, 479
worker, 2, 15, 236688, 0.933925, 15779, 100989, 878
worker, 3, 12, 1278240, 5.043686, 106520, 308155, 614
worker, 0, 15, 6296, 0.024843, 419, 602, 266
worker, 1, 14, 13809, 0.054488, 986, 1622, 531
worker, 2, 15, 918908, 3.625832, 61260, 197639, 3169
worker, 3, 12, 421511, 1.663200, 35125, 137101, 756
worker, 0, 15, 6960, 0.027463, 464, 1080, 262
worker, 1, 12, 10968, 0.043278, 914, 1342, 490
worker, 2, 15, 1488976, 5.875210, 99265, 197298, 1791
worker, 3, 12, 1027868, 4.055767, 85655, 263584, 976
worker, 0, 15, 5722, 0.022578, 381, 659, 177
worker, 1, 2, 2002, 0.007900, 1001, 1124, 878
worker, 2, 15, 2076469, 8.193343, 138431, 456978, 4167
worker, 3, 12, 569453, 2.246951, 47454, 255054, 1861
worker, 0, 15, 6450, 0.025450, 430, 993, 246
worker, 1, 2, 1743, 0.006878, 871, 993, 750
worker, 2, 15, 1024471, 4.042363, 68298, 293721, 1600
worker, 3, 12, 653049, 2.576804, 54420, 304781, 1458
worker, 0, 15, 7137, 0.028161, 475, 990, 230
